"ID","NOMBRE_ELECCION","AÑO_ELECCION","PAIS","REGION","DEPTO","MUNICIPIO","PARTIDO","NOMBRE_PARTIDO","SEXO","RAZA","ANALFABETOS","ALFABETOS","PRIMARIA","NIVEL_MEDIO","UNIVERSITARIOS"
17111,"Elecciones Municipales",2001,"Panama","REGION 1","Panamá","Balboa","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2424,6179,2961,588,2630
17112,"Elecciones Municipales",2001,"Panama","REGION 1","Panamá","Capira","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2325,5648,1885,2230,1533
17113,"Elecciones Municipales",2001,"Panama","REGION 1","Panamá","Chame","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",437,3767,1811,1335,621
17114,"Elecciones Municipales",2001,"Panama","REGION 1","Panamá","Chepo","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",275,5771,2216,2577,978
17115,"Elecciones Municipales",2001,"Panama","REGION 1","Panamá","Chimán","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1109,5153,1441,1964,1748
17116,"Elecciones Municipales",2001,"Panama","REGION 1","Panamá","La Chorrera","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2252,4755,2095,14,2646
17117,"Elecciones Municipales",2001,"Panama","REGION 1","Panamá","Panamá","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2764,4378,1340,1147,1891
17118,"Elecciones Municipales",2001,"Panama","REGION 1","Panamá","San Carlos","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1457,3613,492,343,2778
17119,"Elecciones Municipales",2001,"Panama","REGION 1","Panamá","San Miguelito","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",457,3544,405,2982,157
17120,"Elecciones Municipales",2001,"Panama","REGION 1","Panamá","Taboga","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1959,5926,2183,907,2836
17121,"Elecciones Municipales",2001,"Panama","REGION 1","Veraguas","Atalaya","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",481,2928,133,2304,491
17122,"Elecciones Municipales",2001,"Panama","REGION 1","Veraguas","Calobre","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",457,6468,2169,2988,1311
17123,"Elecciones Municipales",2001,"Panama","REGION 1","Veraguas","Cañazas","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",123,1536,181,740,615
17124,"Elecciones Municipales",2001,"Panama","REGION 1","Veraguas","La Mesa","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",414,4106,897,1868,1341
17125,"Elecciones Municipales",2001,"Panama","REGION 1","Veraguas","Las Palmas","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",202,5163,1062,2362,1739
17126,"Elecciones Municipales",2001,"Panama","REGION 1","Veraguas","Montijo","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2863,1848,890,581,377
17127,"Elecciones Municipales",2001,"Panama","REGION 1","Veraguas","Río de Jesús","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2423,5906,1473,2416,2017
17128,"Elecciones Municipales",2001,"Panama","REGION 1","Veraguas","San Francisco","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1595,6779,2404,1535,2840
17129,"Elecciones Municipales",2001,"Panama","REGION 1","Veraguas","Santa Fe","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2316,5081,2939,1413,729
17130,"Elecciones Municipales",2001,"Panama","REGION 1","Veraguas","Santiago","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",8,6792,2757,1060,2975
17131,"Elecciones Municipales",2001,"Panama","REGION 1","Veraguas","Soná","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1026,4655,2137,511,2007
17132,"Elecciones Municipales",2001,"Panama","REGION 1","Veraguas","Comarcas","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",509,5786,2891,1583,1312
17133,"Elecciones Municipales",2001,"Panama","REGION 1","Veraguas","San Blas","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2849,4379,1892,1535,952
17134,"Elecciones Municipales",2001,"Panama","REGION 1","Ngobe Buglé","Kankintu","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1581,3535,651,2067,817
17135,"Elecciones Municipales",2001,"Panama","REGION 1","Ngobe Buglé","Kusapin","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1196,6170,2083,1443,2644
17136,"Elecciones Municipales",2001,"Panama","REGION 1","Ngobe Buglé","Besiko","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2980,4090,146,2722,1222
17137,"Elecciones Municipales",2001,"Panama","REGION 1","Ngobe Buglé","Mirono","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2716,3917,1961,1761,195
17138,"Elecciones Municipales",2001,"Panama","REGION 1","Ngobe Buglé","Muna","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1595,5494,2320,1726,1448
17139,"Elecciones Municipales",2001,"Panama","REGION 1","Ngobe Buglé","Nole Duima","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",439,5477,2450,2069,958
17140,"Elecciones Municipales",2001,"Panama","REGION 1","Ngobe Buglé","Ñurun","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",1365,5342,1599,2872,871
17141,"Elecciones Municipales",2001,"Panama","REGION 1","Ngobe Buglé","Emberá-Wounaan. ","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",168,5133,2669,2419,45
17142,"Elecciones Municipales",2001,"Panama","REGION 1","Ngobe Buglé","Cemaco","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",29,3658,1257,1511,890
17143,"Elecciones Municipales",2001,"Panama","REGION 1","Ngobe Buglé","Sambu","PDP","Partido Democratico Pan.","hombres","GARIFUNAS",2570,2602,312,841,1449
17144,"Elecciones Municipales",2005,"GUATEMALA","Región 1","Guatemala","Guatemala","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",33,4787,2908,1613,266
17145,"Elecciones Municipales",2005,"GUATEMALA","Región 1","Guatemala","Santa Catarina Pinula","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2288,4807,1675,1071,2061
17146,"Elecciones Municipales",2005,"GUATEMALA","Región 1","Guatemala","San José Pinula","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1212,4837,1350,1683,1804
17147,"Elecciones Municipales",2005,"GUATEMALA","Región 1","Guatemala","San José del Golfo","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1584,3285,401,665,2219
17148,"Elecciones Municipales",2005,"GUATEMALA","Región 1","Guatemala","Palencia","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1391,5144,2807,648,1689
17149,"Elecciones Municipales",2005,"GUATEMALA","Región 1","Guatemala","Chinautla","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2525,3598,1869,1149,580
17150,"Elecciones Municipales",2005,"GUATEMALA","Región 1","Guatemala","San Pedro Ayampuc","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",191,4269,2808,629,832
17151,"Elecciones Municipales",2005,"GUATEMALA","Región 1","Guatemala","Mixco","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1655,5084,2225,1431,1428
17152,"Elecciones Municipales",2005,"GUATEMALA","Región 1","Guatemala","San Pedro Sacatepéquez","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",59,5270,2394,2542,334
17153,"Elecciones Municipales",2005,"GUATEMALA","Región 1","Guatemala","San Juan Sacatepéquez","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",879,2358,701,1237,420
17154,"Elecciones Municipales",2005,"GUATEMALA","Región 1","Guatemala","San Raimundo","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2815,3987,1687,145,2155
17155,"Elecciones Municipales",2005,"GUATEMALA","Región 1","Guatemala","Chuarrancho","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1483,5420,2342,915,2163
17156,"Elecciones Municipales",2005,"GUATEMALA","Región 1","Guatemala","Fraijanes","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",718,6830,2611,2269,1950
17157,"Elecciones Municipales",2005,"GUATEMALA","Región 1","Guatemala","Amatitlan","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",169,5475,1277,1645,2553
17158,"Elecciones Municipales",2005,"GUATEMALA","Región 1","Guatemala","Villa Nueva","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1211,4094,2080,1297,717
17159,"Elecciones Municipales",2005,"GUATEMALA","Región 1","Guatemala","Villa Canales","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2581,2644,706,901,1037
17160,"Elecciones Municipales",2005,"GUATEMALA","Región 1","Guatemala","San Miguel Petapa","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",746,4180,938,2208,1034
17161,"Elecciones Municipales",2005,"GUATEMALA","Región 2","El Progreso","Guastatoya","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1972,7445,2191,2630,2624
17162,"Elecciones Municipales",2005,"GUATEMALA","Región 2","El Progreso","Morazán","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2481,5518,856,2963,1699
17163,"Elecciones Municipales",2005,"GUATEMALA","Región 2","El Progreso","San Agustin Acasaguastlán","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1658,7188,2992,2718,1478
17164,"Elecciones Municipales",2005,"GUATEMALA","Región 2","El Progreso","San Cristobal Acasaguastlán","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2465,458,217,54,187
17165,"Elecciones Municipales",2005,"GUATEMALA","Región 2","El Progreso","El Jícaro","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2681,5243,827,2777,1639
17166,"Elecciones Municipales",2005,"GUATEMALA","Región 2","El Progreso","Sansare","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1469,5744,924,1968,2852
17167,"Elecciones Municipales",2005,"GUATEMALA","Región 2","El Progreso","Sanarate","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1939,3491,511,113,2867
17168,"Elecciones Municipales",2005,"GUATEMALA","Región 2","El Progreso","San Antonio La Paz","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1508,4026,2988,515,523
17169,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Sacatepequez","Antigua Guatemala","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2249,5991,1358,2149,2484
17170,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Sacatepequez","Jocotenango","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2653,6397,2273,1978,2146
17171,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Sacatepequez","Pastores","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1245,3285,991,545,1749
17172,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Sacatepequez","Sumpango","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",64,4971,1118,2617,1236
17173,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Sacatepequez","Santo Domingo Xenacoj","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",827,6370,2878,2207,1285
17174,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Sacatepequez","Santiago Sacatepéquez","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1277,5339,1847,2394,1098
17175,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Sacatepequez","San Bartolomé Milpas Altas","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",991,6218,1434,2196,2588
17176,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Sacatepequez","San Lucas Sacatepéquez","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2355,5243,2604,1607,1032
17177,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Sacatepequez","Santa Lucía Milpas Altas","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1921,3619,692,794,2133
17178,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Sacatepequez","Magdalena Milpas Altas","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",332,2612,368,311,1933
17179,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Sacatepequez","Santa María de Jesús","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1331,5410,2429,1698,1283
17180,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Sacatepequez","Ciudad Vieja","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1779,4963,1589,2142,1232
17181,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Sacatepequez","San Miguel Dueñas","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",691,3682,1733,846,1103
17182,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Sacatepequez","San Juan Alotenango","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2247,7355,2565,2753,2037
17183,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Sacatepequez","San Antonio Aguas Calientes","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",863,7567,2752,1882,2933
17184,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Sacatepequez","Santa Catarina Barahona","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1948,4018,1498,2388,132
17185,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Chimaltenango","Chimaltenango","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1767,2818,1277,70,1471
17186,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Chimaltenango","San José Poaquil","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1689,4048,1072,1965,1011
17187,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Chimaltenango","San Martín Jilotepeque","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",386,3900,2957,748,195
17188,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Chimaltenango","San Juan Comalapa","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1616,4985,2145,1745,1095
17189,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Chimaltenango","Santa Polonia","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1473,5059,2881,1010,1168
17190,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Chimaltenango","Tecpán Guatemala","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",602,2238,805,139,1294
17191,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Chimaltenango","Patzún","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2298,4046,505,2469,1072
17192,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Chimaltenango","San Miguel Pochuta","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1752,5895,1192,1784,2919
17193,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Chimaltenango","Patzicía","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",521,5125,591,1989,2545
17194,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Chimaltenango","Santa Cruz Balanyá","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1723,5199,1970,667,2562
17195,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Chimaltenango","Acatenango","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1528,4341,1062,2866,413
17196,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Chimaltenango","San Pedro Yepocapa","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",790,6036,1555,1977,2504
17197,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Chimaltenango","San Andrés Itzapa","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",900,5475,2743,161,2571
17198,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Chimaltenango","Parramos","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2907,6373,1836,2833,1704
17199,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Chimaltenango","Zaragoza","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2078,5562,125,2631,2806
17200,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Chimaltenango","El Tejar","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2431,6922,2908,1121,2893
17201,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Escuintla","Escuintla","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2445,2141,97,1498,546
17202,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Escuintla","Santa Lucía Cotzumalguapa","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",691,2812,890,1198,724
17203,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Escuintla","La Democracia","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1674,2572,1428,256,888
17204,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Escuintla","Siquinalá","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",784,5123,1599,2809,715
17205,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Escuintla","Masagua","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1815,5425,1394,2531,1500
17206,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Escuintla","Tiquisate","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2699,5273,2218,728,2327
17207,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Escuintla","La Gomera","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1848,2803,2223,469,111
17208,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Escuintla","Guanagazapa","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",856,3284,49,2791,444
17209,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Escuintla","San José","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",171,5707,2916,944,1847
17210,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Escuintla","Iztapa","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2095,5019,1850,516,2653
17211,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Escuintla","Palín","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",346,7231,2343,2567,2321
17212,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Escuintla","San Vicente Pacayá","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1623,3409,804,1143,1462
17213,"Elecciones Municipales",2005,"GUATEMALA","Región 5","Escuintla","Nueva Concepción","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1165,3092,1535,285,1272
17214,"Elecciones Municipales",2005,"GUATEMALA","Región 4","Santa Rosa","Cuilapa","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",246,5858,2411,1207,2240
17215,"Elecciones Municipales",2005,"GUATEMALA","Región 4","Santa Rosa","Barberena","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",1172,5408,2150,2420,838
17216,"Elecciones Municipales",2005,"GUATEMALA","Región 4","Santa Rosa","Santa Rosa de Lima","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",528,5325,2164,1343,1818
17217,"Elecciones Municipales",2005,"GUATEMALA","Región 4","Santa Rosa","Casillas","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2537,4486,644,1112,2730
17218,"Elecciones Municipales",2005,"GUATEMALA","Región 4","Santa Rosa","San Rafael Las Flores","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2762,4028,615,2126,1287
17219,"Elecciones Municipales",2005,"GUATEMALA","Región 4","Santa Rosa","Oratorio","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",43,2176,1116,231,829
17220,"Elecciones Municipales",2005,"GUATEMALA","Región 4","Santa Rosa","San Juan Tecuaco","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2389,2022,1216,136,670
17221,"Elecciones Municipales",2005,"GUATEMALA","Región 4","Santa Rosa","Chiquimulamulilla","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",2040,3990,1281,356,2353
17222,"Elecciones Municipales",2005,"GUATEMALA","Región 4","Santa Rosa","Taxisco","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",986,6590,2588,2629,1373
17223,"Elecciones Municipales",2005,"GUATEMALA","Región 4","Santa Rosa","Santa María Ixhuatán","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",809,986,280,350,356
17224,"Elecciones Municipales",2005,"GUATEMALA","Región 4","Santa Rosa","Guazacapán","PUG","Partido Union Por Guat.","hombres","GARIFUNAS",738,4699,2629,1611,459
